time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.700000000000002,1.30595295939,-1.04387166967,17.682491376,6.17523339317,6.26316486987,0.0,1.26710661521,-1.39643465479,5.00869721455,0.0195535032235,0.0819873090263,0.0,442.7054291258679,444.0893851605834,444.2748752947883,446.14115538092267
2.760000000000002,1.38233571376,-1.13000554698,17.986783336,6.17601034507,6.26817770205,0.0,1.2784296091,-1.47454933971,5.13381469355,-0.00548288746096,0.0864956708661,0.0,470.34606155040035,470.7003997371632,470.9597308051441,469.0189273662208
2.820000000000002,1.4592378691,-1.22045794634,18.2952156841,6.17569600309,6.27306485377,0.0,1.28450424592,-1.54057589629,5.14719535169,-0.00475570813313,0.0687491492509,0.0,437.8664156586321,436.3926995515964,436.2673701288252,436.32818484174356
2.880000000000002,1.53641594551,-1.31488042569,18.6044328584,6.17497099564,6.27672605004,0.0,1.28772920523,-1.60689616092,5.15996793177,-0.0337381010791,0.0373595477255,0.0,437.76052640986273,435.14278669961067,438.10010428574174,435.68327180533925
2.940000000000002,1.61375154633,-1.41377249539,18.9186928799,6.17262009307,6.27892071429,0.0,1.28986726553,-1.68968329701,5.31457986627,-0.0532324858207,0.0349667671283,0.0,479.8182553748283,479.63704322155905,481.94073912061685,480.4640964057853
3.000000000000002,1.69115322626,-1.51735023632,19.2391558311,6.17019605502,6.28122859504,0.0,1.28997006817,-1.76315788097,5.36719597662,-0.0225751122159,0.0446737107049,0.0,451.5290423607222,452.3122807622764,449.25409868357553,451.73239290887904
3.0600000000000023,1.76851686844,-1.62570765355,19.5656304797,6.16904864287,0.00111003377197,0.0,1.28849154981,-1.84883478657,5.51452462938,-0.0129869556575,0.0615987869901,0.0,480.072485498822,481.3566078960225,479.95372150366364,480.6810531321298
3.1200000000000023,1.84572370014,-1.73887419477,19.8978010753,6.1685524928,0.00493187817703,0.0,1.28470610333,-1.92344659601,5.55758165465,-0.000196697644715,0.0675933094137,0.0,450.61017482002546,451.09747459156483,449.528319946648,450.5638613457534
3.1800000000000024,1.92263327109,-1.85639770914,20.2313944345,6.16862332717,0.00959979278819,0.0,1.27854534241,-1.99403281088,5.5621551738,0.00380208412743,0.0928735253154,0.0,438.54455926704276,440.6444721370267,437.71742156713117,438.05011374935805
3.2400000000000024,1.99906342732,-1.97837099745,20.5670803674,6.16897276242,0.0151529297647,0.0,1.26857533734,-2.07171535676,5.62703752202,0.00958872658976,0.0919024112475,0.0,458.07171731935955,458.0014165540971,457.3521184536833,457.81276169457885
3.3000000000000025,2.07471913199,-2.10544820706,20.9105228148,6.16927622682,0.0215128941607,0.0,1.25258270752,-2.16406490606,5.82004134009,-0.0060404931024,0.125030044911,0.0,495.12498652010197,497.56467992231205,497.0111156305013,495.8640544655766
3.3600000000000025,2.14938181901,-2.23743782992,21.260013728,6.16945881857,0.029254366246,0.0,1.23547670148,-2.23562847727,5.82959178524,0.0168463984103,0.136002517427,0.0,442.7663693365633,443.6835378250008,442.387522802398,444.26843217253696
3.4200000000000026,2.22278089809,-2.3740601675,21.6130338381,6.17038873901,0.0376987542857,0.0,1.21029619142,-2.31833146128,5.93717530829,0.0126570796086,0.148832727937,0.0,473.93156030143996,474.93377722146977,472.92963520201164,472.60667414061675
3.4800000000000026,2.29459038612,-2.51533484473,21.9698501565,6.17135472868,0.046280069497,0.0,1.18254265326,-2.39078298319,5.95659286132,0.0222225491234,0.127692555906,0.0,448.06730096315397,446.36363634098547,447.8489699094004,448.6263955818018
3.5400000000000027,2.36464415899,-2.66079379879,22.3264593576,6.17245296605,0.0538856517464,0.0,1.15192516684,-2.45781375475,5.93051316895,0.00901331042538,0.124827580571,0.0,432.8717542361999,432.6456616372194,434.5164750535806,433.40739768274574
3.6000000000000028,2.4327829982,-2.81016348933,22.680552499,6.17275812855,0.061533129631,0.0,1.11874508819,-2.52122470255,5.87287143675,-0.00423062932017,0.132253971941,0.0,422.30827567728403,422.96420620051583,423.26891606757806,422.12726350817724
3.660000000000003,2.49846571378,-2.9639395943,23.0365409479,6.172555858,0.069069871029,0.0,1.06989196552,-2.60464386285,5.99271187984,-0.00170529523903,0.107054030309,0.0,478.03278503882245,476.1211265822147,478.56415008773905,478.7564340278257
3.720000000000003,2.56125693707,-3.12242725812,23.3969462817,6.17224293481,0.0751141444767,0.0,1.02258590141,-2.67832684481,6.02058641275,-0.013369758569,0.0834913183063,0.0,452.7227167519008,450.83078864717095,451.2417678425042,450.2990498589108
3.780000000000003,2.62125275565,-3.28513594238,23.7570615748,6.1716087774,0.0802487573302,0.0,0.976853269983,-2.74542279512,5.98338199025,-0.0054862786053,0.0894495141129,0.0,431.3357383011255,431.84498163992276,429.77697125378006,430.4449053818618
3.840000000000003,2.67839635435,-3.45192218741,24.1152252391,6.17078596458,0.0853844978547,0.0,0.927493218949,-2.81422431173,5.95547922421,-0.040220766529,0.0764953220713,0.0,433.7071362956346,432.6236869763798,435.54279139153346,432.6273223229205
3.900000000000003,2.73234258459,-3.6230664363,24.4734622009,6.16822398055,0.0904661016497,0.0,0.870297130852,-2.89083036277,5.98545785349,-0.048184682565,0.0974287542357,0.0,450.34739868133124,452.0433944997688,453.2404894291559,452.5988679526719
